ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CPC,CPA
1121246,1178,144562,30-34,M,36,105047,13,20.2099994,3,1,0.0001237541291041153,1.5546153384615384,20.2099994
1121250,1178,144565,30-34,M,63,287976,31,59.43999982,3,2,0.00010764785954385087,1.917419349032258,29.71999991
1121251,1178,144565,30-34,M,63,212175,22,38.58999968,2,1,0.00010368799340167315,1.7540908945454545,38.58999968
1121252,1178,144565,30-34,M,63,11139,0,0.0,1,1,0.0,,0.0
1121254,1178,144565,30-34,M,63,124005,11,21.84999979,4,1,8.870610056046127e-05,1.986363617272727,21.84999979
1121255,1178,144565,30-34,M,63,20423,1,1.960000038,1,0,4.896440287910689e-05,1.960000038,
1121261,1178,144567,30-34,M,64,103001,14,22.32000005,1,0,0.00013592101047562644,1.594285717857143,
1121262,1178,144567,30-34,M,64,447420,66,110.2399991,7,2,0.00014751240445219258,1.6703030166666668,55.11999955
1121263,1178,144567,30-34,M,64,156101,19,29.75000048,2,2,0.00012171606844286712,1.5657894989473684,14.87500024
1121264,1178,144567,30-34,M,64,93015,12,18.47000015,1,0,0.00012901144976616675,1.5391666791666667,
1121265,1178,144568,30-34,M,65,145398,23,36.24000025,1,0,0.00015818649499993123,1.5756521847826088,
1121269,1178,144568,30-34,M,65,296413,50,76.43999958,3,1,0.0001686835597628984,1.5287999916000001,76.43999958
1121273,1178,144569,30-34,M,2,9370,0,0.0,1,1,0.0,,0.0
1121274,1178,144569,30-34,M,2,63785,7,11.80000019,6,2,0.00010974367014188289,1.685714312857143,5.900000095
1121275,1178,144569,30-34,M,2,118522,14,26.81999981,2,1,0.00011812153018005096,1.915714272142857,26.81999981
1121276,1178,144569,30-34,M,2,240123,38,65.67000115,5,4,0.00015825222906593704,1.728157925,16.4175002875
1121277,1178,144570,30-34,M,7,169108,20,32.24000025,2,1,0.00011826761596139745,1.6120000125,32.24000025
1121278,1178,144570,30-34,M,7,1044442,142,245.5999999,22,8,0.00013595776500753513,1.729577464084507,30.6999999875
1121279,1178,144570,30-34,M,7,93891,11,17.6400001,5,3,0.00011715712901130034,1.6036363727272729,5.880000033333334
1121282,1178,144570,30-34,M,7,185823,25,38.54999936,4,1,0.0001345366289425959,1.5419999744000001,38.54999936
1121284,1178,144571,30-34,M,66,175631,23,40.75999951,1,0,0.00013095638013790276,1.7721738917391305,
1121285,1178,144571,30-34,M,66,37187,4,6.370000005,1,0,0.00010756447145507839,1.59250000125,
1121286,1178,144571,30-34,M,66,10991,0,0.0,1,0,0.0,,
1121287,1178,144571,30-34,M,66,344618,51,89.76000047,3,1,0.00014798994829057102,1.7600000092156862,89.76000047
1121289,1178,144572,35-39,M,10,98066,9,16.1500001,1,0,9.177492708991904e-05,1.7944444555555554,
1121290,1178,144572,35-39,M,10,770749,100,189.1299984,13,3,0.0001297439244163794,1.891299984,63.0433328
1121291,1178,144572,35-39,M,10,52553,5,8.529999852,1,0,9.514204707628489e-05,1.7059999704,
1121292,1178,144572,35-39,M,10,362296,39,67.77000129,7,3,0.0001076467860533928,1.7376923407692306,22.59000043
1121293,1178,144572,35-39,M,10,427729,50,96.8999989,4,1,0.00011689644611424524,1.937999978,96.8999989
1121296,1178,144573,35-39,M,15,180351,21,37.13000011,1,1,0.00011643960942828152,1.7680952433333332,37.13000011
1121297,1178,144573,35-39,M,15,187329,29,53.15999961,2,1,0.00015480785142716824,1.8331034348275863,53.15999961
1121300,1178,144573,35-39,M,15,782894,118,192.9299995,5,2,0.0001507228309324123,1.634999995762712,96.46499975
1121302,1178,144574,35-39,M,16,1206533,128,236.1199988,17,6,0.00010608909992515746,1.844687490625,39.35333313333333
1121303,1178,144574,35-39,M,16,84494,7,12.57000017,2,0,8.284611925107108e-05,1.79571431,
1121304,1178,144574,35-39,M,16,94257,7,12.5800004,1,1,7.426504132319085e-05,1.7971429142857143,12.5800004
1121309,1178,144575,35-39,M,18,131060,16,28.04999959,2,1,0.0001220814893941706,1.753124974375,28.04999959
1121310,1178,144575,35-39,M,18,341603,50,83.48000121,4,2,0.0001463687379794674,1.6696000242,41.740000605
1121311,1178,144575,35-39,M,18,140749,19,30.4799999,1,1,0.0001349920780964696,1.6042105210526316,30.4799999
1121312,1178,144575,35-39,M,18,102525,13,20.29999983,2,1,0.00012679834186783711,1.5615384484615384,20.29999983
1121316,1178,144576,35-39,M,19,447952,68,131.5799983,8,1,0.0001518019787834411,1.934999975,131.5799983
1121317,1178,144576,35-39,M,19,76355,9,14.62999988,2,0,0.00011787047344640168,1.625555542222222,
1121319,1178,144577,35-39,M,20,256598,38,64.46999931,6,1,0.0001480915673543831,1.6965789292105264,64.46999931
1121321,1178,144577,35-39,M,20,127476,21,30.15000057,3,2,0.000164736891650193,1.4357143128571428,15.075000285
1121322,1178,144577,35-39,M,20,237603,37,62.25000024,5,2,0.00015572193953780045,1.682432438918919,31.12500012
1121327,1178,144578,35-39,M,21,271091,42,78.03999984,3,1,0.00015492952550988414,1.8580952342857142,78.03999984
1121330,1178,144578,35-39,M,21,21743,2,3.400000095,1,0,9.198362691440924e-05,1.7000000475,
1121333,1178,144579,35-39,M,22,88970,10,14.8300004,2,0,0.00011239743733842868,1.4830000399999999,
1121334,1178,144579,35-39,M,22,108362,13,22.42999983,1,1,0.00011996825455417951,1.7253846023076922,22.42999983
1121335,1178,144579,35-39,M,22,188596,27,44.14000034,3,0,0.00014316316358777492,1.6348148274074075,
1121336,1178,144579,35-39,M,22,275080,43,69.65999997,4,3,0.0001563181619892395,1.6199999993023255,23.21999999
1121337,1178,144580,35-39,M,23,64647,10,16.26999998,1,0,0.00015468621900474887,1.626999998,
1121338,1178,144580,35-39,M,23,31265,4,5.789999902,1,0,0.00012793858947705101,1.4474999755,
1121340,1178,144580,35-39,M,23,140147,24,42.08000016,2,0,0.00017124876023032957,1.75333334,
1121341,1178,144580,35-39,M,23,223120,40,67.66999984,1,0,0.00017927572606669058,1.691749996,
1121342,1178,144580,35-39,M,23,104869,18,34.07000089,1,0,0.00017164271615062603,1.8927778272222224,
1121344,1178,144581,35-39,M,24,165177,23,41.71999967,4,1,0.0001392445679483221,1.8139130291304348,41.71999967
1121345,1178,144581,35-39,M,24,84194,11,19.56999981,1,0,0.0001306506401881369,1.7790908918181818,
1121347,1178,144581,35-39,M,24,220581,31,57.37,1,1,0.00014053794297786302,1.8506451612903225,57.37
1121350,1178,144582,35-39,M,25,75804,10,17.36999965,2,1,0.00013191915993878952,1.736999965,17.36999965
1121352,1178,144582,35-39,M,25,368986,59,100.289999,0,0,0.0001598976654940838,1.6998304915254236,
1121353,1178,144582,35-39,M,25,28194,3,3.709999919,2,0,0.00010640561821664184,1.2366666396666666,
1121355,1178,144583,35-39,M,26,99961,14,23.2099998,1,0,0.0001400546213023079,1.6578571285714285,
1121359,1178,144583,35-39,M,26,7573,0,0.0,1,0,0.0,,
1121361,1178,144584,35-39,M,27,685781,103,177.8899992,10,1,0.00015019372073592007,1.7270873708737864,177.8899992
1121364,1178,144584,35-39,M,27,274222,43,66.7700001,2,1,0.0001568072583527215,1.5527907,66.7700001
1121365,1178,144584,35-39,M,27,110503,25,32.67999995,4,0,0.0002262382016777825,1.3071999980000002,
1121367,1178,144585,35-39,M,28,1447755,233,420.5799983,11,8,0.00016093883288263554,1.805064370386266,52.5724997875
1121368,1178,144585,35-39,M,28,358987,52,87.55000067,1,0,0.00014485204199594972,1.6836538590384615,
1121369,1178,144585,35-39,M,28,826205,125,232.3700008,5,1,0.00015129417033302872,1.8589600064,232.3700008
1121370,1178,144585,35-39,M,28,550954,84,150.1400012,3,0,0.000152462819037524,1.7873809666666667,
1121372,1178,144585,35-39,M,28,378350,55,96.48000073,4,0,0.0001453680454605524,1.7541818314545454,
1121373,1178,144586,35-39,M,29,492784,56,95.5100013,7,4,0.0001136400532484821,1.7055357375,23.877500325
1121374,1178,144586,35-39,M,29,327158,43,72.3100003,6,2,0.00013143496414576444,1.6816279139534884,36.15500015
1121375,1178,144586,35-39,M,29,9921,0,0.0,1,0,0.0,,
1121377,1178,144586,35-39,M,29,59390,5,9.209999919,5,3,8.418925745074928e-05,1.8419999837999999,3.069999973
1121378,1178,144586,35-39,M,29,1040330,147,254.2500038,13,2,0.0001413013178510665,1.729591862585034,127.1250019
1121379,1178,144587,35-39,M,30,49422,6,11.17000031,1,0,0.00012140342357654485,1.8616667183333335,
1121380,1178,144587,35-39,M,30,131091,18,34.23000026,3,1,0.00013730919742774102,1.901666681111111,34.23000026
1121381,1178,144587,35-39,M,30,95691,15,25.26000011,1,1,0.00015675455371978557,1.6840000073333334,25.26000011
1121390,1178,144588,35-39,M,31,15513,1,1.289999962,1,0,6.44620640752917e-05,1.289999962,
1121391,1178,144589,35-39,M,32,382537,63,113.9900012,4,3,0.00016468995156024123,1.8093650984126983,37.99666706666667
1121394,1178,144589,35-39,M,32,461356,64,121.0999982,6,3,0.0001387215079027909,1.892187471875,40.36666606666667
1121395,1178,144589,35-39,M,32,392541,53,98.70000017,3,2,0.00013501774336948242,1.8622641541509433,49.350000085
1121398,1178,144590,35-39,M,36,35088,5,8.800000072,1,1,0.00014249886000911993,1.7600000143999999,8.800000072
1121400,1178,144590,35-39,M,36,53933,6,9.929999948,3,1,0.00011124914245452691,1.6549999913333335,9.929999948
1121403,1178,144591,35-39,M,63,228861,33,53.38999939,4,2,0.0001441923263465597,1.6178787693939394,26.694999695
1121405,1178,144591,35-39,M,63,20959,2,3.769999981,1,1,9.542440001908489e-05,1.8849999905,3.769999981
1121410,1178,144592,35-39,M,64,24992,2,3.190000057,1,0,8.002560819462228e-05,1.5950000285,
1121411,1178,144592,35-39,M,64,100351,15,24.17999995,2,1,0.00014947534155115546,1.6119999966666667,24.17999995
1121412,1178,144592,35-39,M,64,292448,43,76.89999968,2,1,0.00014703468650837073,1.7883720855813952,76.89999968
1121413,1178,144592,35-39,M,64,65060,7,14.5200001,1,1,0.00010759299108515216,2.0742857285714287,14.5200001
1121414,1178,144592,35-39,M,64,133316,21,36.17000055,2,0,0.00015752047766209607,1.7223809785714284,
1121415,1178,144593,35-39,M,65,113501,26,38.44000077,5,4,0.00022907287160465545,1.478461568076923,9.6100001925
1121418,1178,144593,35-39,M,65,192810,41,61.92999995,4,3,0.0002126445723769514,1.5104878036585367,20.643333316666666
1121421,1178,144594,35-39,M,2,233404,43,70.4100008,2,1,0.00018422991893883567,1.6374418790697676,70.4100008
1121422,1178,144594,35-39,M,2,128843,24,37.5999999,2,0,0.00018627321623991992,1.5666666625,
1121423,1178,144594,35-39,M,2,63564,12,20.59000027,2,0,0.00018878610534264677,1.7158333558333334,
1121425,1178,144594,35-39,M,2,85970,14,24.78000021,1,1,0.00016284750494358497,1.7700000150000001,24.78000021
1121428,1178,144595,35-39,M,7,131232,16,29.53999937,1,1,0.000121921482565228,1.846249960625,29.53999937
1121429,1178,144595,35-39,M,7,152454,22,37.84999979,1,1,0.0001443058233959096,1.7204545359090908,37.84999979
1121430,1178,144595,35-39,M,7,28989,2,2.290000021,1,0,6.899168650177653e-05,1.1450000105,
1121433,1178,144596,35-39,M,66,80248,15,24.1900003,1,1,0.00018692054630645,1.6126666866666668,24.1900003
1121437,1178,144596,35-39,M,66,38580,5,8.519999981,1,0,0.00012960082944530845,1.7039999961999999,
1121439,1178,144597,40-44,M,10,621591,91,163.36,5,1,0.00014639851606603057,1.7951648351648353,163.36
1121440,1178,144597,40-44,M,10,250499,36,58.14000005,3,1,0.00014371314855548325,1.6150000013888888,58.14000005
1121442,1178,144597,40-44,M,10,131637,18,29.30999982,2,1,0.0001367396704573942,1.6283333233333335,29.30999982
1121443,1178,144597,40-44,M,10,463813,69,116.3399996,4,2,0.00014876685215808958,1.6860869507246377,58.1699998
1121444,1178,144597,40-44,M,10,211767,35,60.89999914,5,1,0.0001652759872879155,1.7399999754285713,60.89999914
1121446,1178,144598,40-44,M,15,163181,26,40.02000093,1,1,0.00015933227520360826,1.539230805,40.02000093
1121451,1178,144599,40-44,M,16,1117385,147,260.0699984,11,2,0.00013155716248204513,1.769183662585034,130.0349992
1121452,1178,144599,40-44,M,16,1663441,205,359.4700001,17,6,0.00012323851582352486,1.7535121956097561,59.91166668333333
1121453,1178,144599,40-44,M,16,455248,54,105.7099996,5,2,0.00011861666608090535,1.9575925851851852,52.8549998
1121454,1178,144599,40-44,M,16,75589,6,10.66000009,1,1,7.93766288745717e-05,1.7766666816666667,10.66000009
1121455,1178,144599,40-44,M,16,594267,82,143.3000009,3,2,0.000137985114435094,1.7475609865853656,71.65000045
1121456,1178,144599,40-44,M,16,315281,35,65.02999854,1,0,0.00011101208128621769,1.857999958285714,
1121464,1178,144601,40-44,M,19,363456,71,117.5599997,7,1,0.000195346892058461,1.655774643661972,117.5599997
1121466,1178,144601,40-44,M,19,438983,81,143.4300001,3,1,0.00018451739589004585,1.7707407419753087,143.4300001
1121467,1178,144601,40-44,M,19,42563,5,9.659999847,1,1,0.00011747292249136574,1.9319999694,9.659999847
1121469,1178,144602,40-44,M,20,399035,75,124.7999995,7,3,0.00018795343766837497,1.6639999933333334,41.599999833333335
1121471,1178,144602,40-44,M,20,304680,59,98.55000019,3,0,0.00019364579230668241,1.6703389862711866,
1121472,1178,144602,40-44,M,20,140596,23,40.77000022,1,0,0.00016358929130273978,1.7726087052173913,
1121473,1178,144602,40-44,M,20,439986,80,134.8799999,4,3,0.00018182396712622674,1.68599999875,44.959999966666665
1121474,1178,144602,40-44,M,20,75803,11,19.3599999,2,2,0.00014511299025104547,1.7599999909090907,9.67999995
1121477,1178,144603,40-44,M,21,7073,0,0.0,1,0,0.0,,
1121481,1178,144604,40-44,M,22,153586,28,43.01000035,2,0,0.00018230828330707225,1.5360714410714285,
1121482,1178,144604,40-44,M,22,180815,31,42.62999976,1,0,0.00017144595304593093,1.375161282580645,
1121483,1178,144604,40-44,M,22,253169,51,75.78999984,1,0,0.000201446464614546,1.486078428235294,
1121484,1178,144604,40-44,M,22,34453,5,7.710000038,1,1,0.00014512524308478217,1.5420000076,7.710000038
1121487,1178,144605,40-44,M,23,51550,8,14.03999984,1,0,0.00015518913676042676,1.75499998,
1121489,1178,144605,40-44,M,23,110018,24,39.85999966,1,0,0.00021814612154374738,1.6608333191666667,
1121493,1178,144606,40-44,M,24,137584,21,36.77999961,1,0,0.00015263402721246656,1.7514285528571427,
1121497,1178,144606,40-44,M,24,209825,30,54.86999953,1,0,0.0001429762897652806,1.8289999843333333,
1121499,1178,144607,40-44,M,25,264222,63,87.7899996,1,1,0.0002384358607534573,1.393492057142857,87.7899996
1121510,1178,144608,40-44,M,26,31202,5,6.730000019,1,0,0.00016024613806807256,1.3460000038,
1121511,1178,144609,40-44,M,27,252991,49,76.83999932,3,0,0.00019368277922930064,1.5681632514285715,
1121514,1178,144609,40-44,M,27,56265,9,15.53999972,1,0,0.00015995734470807785,1.7266666355555556,
1121523,1178,144611,40-44,M,29,76923,11,17.67000008,2,2,0.000143000143000143,1.6063636436363637,8.83500004
1121524,1178,144611,40-44,M,29,209332,30,49.60000014,3,1,0.00014331301473257793,1.653333338,49.60000014
1121525,1178,144611,40-44,M,29,214094,31,53.26999903,1,0,0.00014479621101011705,1.718387065483871,
1121526,1178,144611,40-44,M,29,526209,85,126.9299996,3,2,0.00016153277500004752,1.4932941129411765,63.4649998
1121527,1178,144611,40-44,M,29,741143,120,179.620001,4,1,0.00016191207364840522,1.4968333416666666,179.620001
1121528,1178,144611,40-44,M,29,172827,25,38.42000043,2,0,0.0001446533238440753,1.5368000172,
1121530,1178,144612,40-44,M,30,188873,38,58.5999999,1,1,0.0002011933945031847,1.5421052605263157,58.5999999
1121532,1178,144612,40-44,M,30,123126,25,39.72999978,2,1,0.000203044036190569,1.5891999912,39.72999978
1121535,1178,144613,40-44,M,31,77794,14,19.11000001,1,1,0.00017996246497159165,1.3650000007142857,19.11000001
1121541,1178,144614,40-44,M,32,56630,9,15.81000018,1,1,0.00015892636411795867,1.7566666866666667,15.81000018
1121544,1178,144614,40-44,M,32,400844,85,140.9700022,4,2,0.0002120525690792428,1.6584706141176473,70.4850011
1121545,1178,144614,40-44,M,32,208572,36,60.76000023,2,1,0.00017260226684310455,1.6877777841666668,60.76000023
1121548,1178,144615,40-44,M,36,59004,8,13.51000011,1,0,0.00013558402820147786,1.68875001375,
1121551,1178,144615,40-44,M,36,196253,32,55.10000002,1,0,0.0001630548322828186,1.721875000625,
1121554,1178,144616,40-44,M,63,51858,8,12.63000011,1,1,0.0001542674225770373,1.57875001375,12.63000011
1121557,1178,144616,40-44,M,63,280764,49,81.36000025,2,1,0.00017452379934749469,1.6604081683673468,81.36000025
1121561,1178,144617,40-44,M,64,63660,11,16.47000003,1,1,0.00017279296261388626,1.4972727300000002,16.47000003
1121562,1178,144617,40-44,M,64,109289,19,31.02999997,1,0,0.00017385098225804977,1.6331578931578947,
1121568,1178,144618,40-44,M,65,188440,40,60.72999966,2,1,0.00021226915729144556,1.5182499914999998,60.72999966
1121571,1178,144619,40-44,M,2,212496,44,74.83000135,2,1,0.000207062721180634,1.7006818488636364,74.83000135
1121572,1178,144619,40-44,M,2,32574,5,7.480000019,1,0,0.00015349665377294776,1.4960000038,
1121575,1178,144619,40-44,M,2,128595,23,36.4800005,1,1,0.00017885609860414478,1.5860869782608698,36.4800005
1121577,1178,144620,40-44,M,7,242234,48,68.06000054,2,0,0.0001981555025306109,1.4179166779166668,
1121584,1178,144621,40-44,M,66,33154,5,7.879999995,1,1,0.00015081136514447728,1.575999999,7.879999995
1121585,1178,144621,40-44,M,66,9773,1,1.460000038,1,0,0.00010232272587741738,1.460000038,
1121589,1178,144622,45-49,M,10,464036,77,123.5500004,3,1,0.00016593540156367178,1.6045454597402597,123.5500004
1121590,1178,144622,45-49,M,10,478480,75,135.7500012,3,1,0.00015674636348436715,1.8100000160000003,135.7500012
1121592,1178,144622,45-49,M,10,428812,66,116.8800001,4,2,0.00015391360316409055,1.7709090924242425,58.44000005
1121593,1178,144622,45-49,M,10,1177535,221,365.6600009,15,3,0.00018768019634235925,1.6545701398190045,121.88666696666667
1121594,1178,144622,45-49,M,10,426500,72,128.2799988,4,1,0.00016881594372801875,1.7816666499999998,128.2799988
1121597,1178,144623,45-49,M,15,54237,7,10.77999985,2,1,0.00012906318564817376,1.5399999785714285,10.77999985
1121598,1178,144623,45-49,M,15,506916,89,133.6999986,2,2,0.0001755714950800527,1.5022471752808988,66.8499993
1121599,1178,144623,45-49,M,15,250960,42,64.87999952,2,0,0.0001673573477845075,1.5447618933333334,
1121601,1178,144624,45-49,M,16,2286228,353,603.380002,16,7,0.000154402797971156,1.7092917903682718,86.19714314285714
1121602,1178,144624,45-49,M,16,915451,125,220.559999,6,1,0.00013654471948799007,1.764479992,220.559999
1121603,1178,144624,45-49,M,16,159478,20,33.89999998,3,1,0.0001254091473432072,1.6949999989999998,33.89999998
1121605,1178,144624,45-49,M,16,1228924,190,318.9700032,6,3,0.00015460679423625871,1.6787894905263159,106.32333440000001
1121606,1178,144624,45-49,M,16,938283,134,248.6400001,7,2,0.00014281405503456846,1.8555223888059702,124.32000005
1121607,1178,144625,45-49,M,18,154572,26,40.93000007,1,1,0.0001682064021944466,1.5742307719230768,40.93000007
1121609,1178,144625,45-49,M,18,378171,70,109.2500008,1,0,0.00018510144881548295,1.5607142971428571,
1121612,1178,144625,45-49,M,18,468749,84,134.1199975,6,1,0.00017920038229414888,1.596666636904762,134.1199975
1121613,1178,144626,45-49,M,19,309823,60,103.3899996,4,4,0.00019365896011593717,1.72316666,25.8474999
1121615,1178,144626,45-49,M,19,327227,65,116.5599996,5,0,0.00019863886537480098,1.793230763076923,
1121616,1178,144626,45-49,M,19,334945,72,120.2999994,2,1,0.00021496066518383614,1.670833325,120.2999994
1121617,1178,144626,45-49,M,19,68859,15,25.45999968,1,0,0.00021783644839454538,1.697333312,
1121619,1178,144627,45-49,M,20,127125,20,35.67999983,2,0,0.00015732546705998033,1.7839999915,
1121620,1178,144627,45-49,M,20,415798,80,131.7800006,3,1,0.00019240111785049472,1.6472500074999998,131.7800006
1121622,1178,144627,45-49,M,20,107671,20,29.91000021,1,1,0.00018575103788392416,1.4955000105,29.91000021
1121623,1178,144627,45-49,M,20,164356,28,46.7900002,2,1,0.00017036189734478813,1.6710714357142857,46.7900002
1121624,1178,144627,45-49,M,20,17662,2,3.189999938,1,0,0.00011323745895142112,1.594999969,
1121627,1178,144628,45-49,M,21,65339,10,16.67999983,2,0,0.0001530479499227108,1.667999983,
1121628,1178,144628,45-49,M,21,59838,7,11.11000013,1,0,0.00011698251946923359,1.5871428757142856,
1121629,1178,144628,45-49,M,21,381577,81,127.5699993,2,0,0.00021227694541337658,1.5749382629629631,
1121635,1178,144629,45-49,M,22,45491,8,11.00999999,1,0,0.00017585896111318723,1.37624999875,
1121638,1178,144630,45-49,M,23,18946,2,3.599999905,1,0,0.00010556317956296844,1.7999999525,
1121641,1178,144630,45-49,M,23,114370,18,33.65999997,1,0,0.00015738392935210282,1.8699999983333333,
1121642,1178,144630,45-49,M,23,99698,21,33.3499999,1,0,0.00021063612108567875,1.5880952333333334,
1121644,1178,144631,45-49,M,24,355165,81,128.6099997,4,3,0.00022806301296580462,1.5877777740740742,42.8699999
1121650,1178,144632,45-49,M,25,101431,23,33.93000031,1,1,0.00022675513403200206,1.4752174047826085,33.93000031
1121652,1178,144632,45-49,M,25,123151,24,36.4400003,2,1,0.000194882704971945,1.5183333458333335,36.4400003
1121660,1178,144633,45-49,M,26,24078,4,5.769999981,1,0,0.00016612675471384668,1.44249999525,
1121661,1178,144634,45-49,M,27,517801,105,181.7200011,3,0,0.00020278060490420066,1.7306666771428572,
1121662,1178,144634,45-49,M,27,145104,25,41.42000008,2,1,0.00017229021942882346,1.6568000032,41.42000008
1121664,1178,144634,45-49,M,27,179950,35,58.67999971,1,0,0.00019449847179772158,1.6765714202857143,
1121665,1178,144634,45-49,M,27,258531,46,80.33999979,2,0,0.0001779283722261547,1.7465217345652173,
1121666,1178,144634,45-49,M,27,272500,62,104.4599996,3,0,0.0002275229357798165,1.6848387032258065,
1121667,1178,144635,45-49,M,28,273197,57,87.7300005,3,0,0.0002086406512516609,1.5391228157894736,
1121668,1178,144635,45-49,M,28,775904,172,253.990002,4,2,0.00022167690848352373,1.476686058139535,126.995001
1121669,1178,144635,45-49,M,28,120251,26,39.44000006,1,0,0.00021621441817531664,1.5169230792307693,
1121671,1178,144635,45-49,M,28,139406,24,39.04999948,1,0,0.00017215901754587322,1.6270833116666665,
1121672,1178,144635,45-49,M,28,60314,11,16.93999958,2,1,0.00018237888384123088,1.5399999618181817,16.93999958
1121673,1178,144636,45-49,M,29,563074,86,142.7099985,4,2,0.00015273303331356092,1.6594185872093024,71.35499925
1121674,1178,144636,45-49,M,29,168655,18,27.29999983,2,0,0.00010672674987400314,1.5166666572222223,
1121675,1178,144636,45-49,M,29,111963,17,29.3799994,2,1,0.00015183587435134823,1.7282352588235295,29.3799994
1121676,1178,144636,45-49,M,29,1026304,168,277.5799986,17,8,0.00016369418807682715,1.6522618964285716,34.697499825
1121677,1178,144636,45-49,M,29,1391924,258,422.8400038,17,10,0.00018535494754023927,1.6389147434108526,42.284000379999995
1121678,1178,144636,45-49,M,29,147551,22,38.50000083,1,0,0.00014910098881064853,1.7500000377272726,
1121685,1178,144638,45-49,M,31,66794,9,17.3299998,1,1,0.00013474264155463066,1.9255555333333332,17.3299998
1121687,1178,144638,45-49,M,31,118882,19,32.30999994,2,1,0.00015982234484614996,1.7005263126315788,32.30999994
1121689,1178,144638,45-49,M,31,148010,24,41.96999943,1,0,0.00016215120599959463,1.74874997625,
1121691,1178,144639,45-49,M,32,932890,197,352.4499989,3,1,0.00021117173514562275,1.7890862888324874,352.4499989
1121692,1178,144639,45-49,M,32,718359,147,264.5899997,4,1,0.00020463305951481085,1.7999319707482995,264.5899997
1121693,1178,144639,45-49,M,32,433658,82,158.5999998,5,2,0.00018908909786052603,1.9341463390243903,79.2999999
1121695,1178,144639,45-49,M,32,29455,3,4.769999981,1,0,0.00010185028008827024,1.5899999936666667,
1121701,1178,144640,45-49,M,36,23973,3,4.820000052,1,1,0.00012514078338130396,1.6066666840000001,4.820000052
1121705,1178,144641,45-49,M,63,126480,25,37.25999999,1,1,0.00019765970904490828,1.4903999996,37.25999999
1121706,1178,144641,45-49,M,63,138959,28,39.5200007,1,0,0.00020149828366640519,1.4114285964285713,
1121708,1178,144641,45-49,M,63,68829,12,19.47999978,1,0,0.00017434511615743365,1.623333315,
1121711,1178,144642,45-49,M,64,49916,10,16.38,1,1,0.00020033656542992227,1.638,16.38
1121716,1178,144643,45-49,M,65,76014,16,22.67000031,1,1,0.00021048754176862156,1.416875019375,22.67000031
1121723,1178,144644,45-49,M,2,50947,10,15.99000025,1,0,0.00019628241113313835,1.599000025,
1121733,1178,144646,45-49,M,66,55536,11,17.04999995,1,0,0.00019806972054163066,1.5499999954545454,
1121741,1178,144647,30-34,F,10,318042,46,64.40999997,8,4,0.00014463498531640476,1.400217390652174,16.1024999925
1121742,1178,144647,30-34,F,10,213016,30,44.21999955,8,2,0.0001408344913058174,1.4739999849999998,22.109999775
1121745,1178,144648,30-34,F,15,182265,27,38.18000007,2,1,0.00014813595588840424,1.4140740766666666,38.18000007
1121746,1178,144648,30-34,F,15,1117371,177,268.050002,26,5,0.00015840754771691767,1.514406790960452,53.610000400000004
1121749,1178,144648,30-34,F,15,333345,52,77.59000027,5,1,0.0001559945401910933,1.4921153898076924,77.59000027
1121751,1178,144649,30-34,F,16,275930,30,46.77999997,5,2,0.00010872322690537456,1.5593333323333334,23.389999985
1121753,1178,144649,30-34,F,16,740631,101,153.1199975,9,1,0.00013637020324561085,1.5160395792079209,153.1199975
1121754,1178,144649,30-34,F,16,328272,35,55.99000025,2,1,0.00010661890139883998,1.5997142928571428,55.99000025
1121755,1178,144649,30-34,F,16,178455,20,31.5400002,6,3,0.00011207307164271105,1.5770000100000001,10.5133334
1121756,1178,144649,30-34,F,16,705712,98,147.339999,6,1,0.00013886684653229646,1.5034693775510204,147.339999
1121758,1178,144650,30-34,F,18,690373,91,159.5700021,5,2,0.00013181280264436761,1.7535165065934066,79.78500105
1121759,1178,144650,30-34,F,18,515812,69,117.6299995,3,1,0.00013376966801858042,1.7047826014492753,117.6299995
1121760,1178,144650,30-34,F,18,764793,101,171.9799976,4,2,0.00013206187818141642,1.7027722534653464,85.9899988
1121763,1178,144651,30-34,F,19,87832,11,18.10000038,1,1,0.00012523909281355315,1.64545458,18.10000038
1121764,1178,144651,30-34,F,19,23368,3,4.300000191,1,0,0.0001283806915439918,1.433333397,
1121765,1178,144651,30-34,F,19,51509,7,11.57000005,1,0,0.00013589858083053446,1.6528571500000002,
1121767,1178,144651,30-34,F,19,87043,16,24.48000002,2,0,0.00018381719380076514,1.53000000125,
1121768,1178,144651,30-34,F,19,565565,113,169.6699982,7,4,0.0001998001998001998,1.5015044088495575,42.41749955
1121769,1178,144652,30-34,F,20,253758,43,62.14000034,4,1,0.00016945278572498207,1.4451162869767442,62.14000034
1121773,1178,144652,30-34,F,20,319131,51,76.68000025,6,1,0.00015980898126474708,1.5035294166666668,76.68000025
1121774,1178,144652,30-34,F,20,670608,130,195.1499978,11,3,0.00019385393553312814,1.5011538292307691,65.04999926666666
1121775,1178,144653,30-34,F,21,159123,25,38.36000013,5,3,0.00015711116557631517,1.5344000052000002,12.78666671
1121776,1178,144653,30-34,F,21,103709,15,24.56999969,3,1,0.00014463547040276158,1.6379999793333333,24.56999969
1121779,1178,144653,30-34,F,21,271589,45,74.41000032,9,3,0.0001656915412627168,1.6535555626666665,24.80333344
